ec2_count,ec2_total_memory,ec2_total_vcpu,rds_count,rds_total_memory,rds_multi_az,ebs_volume_count,ebs_total_gb,s3_bucket_count,s3_total_gb,has_nat_gateway,has_load_balancer,total_resources,monthly_cost
9,214.0,44,2,72.0,1,0,0,10,54482,1,0,22,4141.29
0,0.0,0,4,50.0,0,1,791,3,16194,1,0,9,1299.87
10,199.0,38,5,178.0,1,14,7461,6,32672,0,0,35,6591.49
0,0.0,0,3,11.0,0,15,7017,3,19436,1,1,23,2680.05
6,33.0,14,2,24.0,0,10,5376,8,34040,0,1,27,2556.83
7,108.0,26,1,2.0,0,14,7807,3,8732,0,0,25,3252.25
2,5.0,4,5,58.0,1,7,3994,8,21996,0,1,23,2232.74
0,0.0,0,1,16.0,0,9,4816,9,43467,1,0,20,1957.35
5,61.0,22,1,8.0,0,17,8639,10,63971,0,0,33,4026.6
1,0.5,2,2,6.0,0,4,1168,5,23130,0,1,13,852.61
10,253.0,60,1,16.0,0,15,8901,9,44453,1,1,37,5641.73
8,233.0,60,1,4.0,0,11,5713,1,927,0,1,22,3335.81
2,16.5,10,5,101.0,0,10,5971,10,50354,0,1,28,3543.59
3,80.0,14,0,0.0,0,19,12033,5,15221,1,0,28,3082.89
9,83.5,30,3,104.0,1,13,6512,7,33689,0,1,33,4834.2
0,0.0,0,4,136.0,0,5,3287,2,6018,0,1,12,1967.94
8,94.5,38,3,37.0,0,5,3398,4,25292,1,1,22,2972.25
2,6.0,4,1,4.0,0,16,7378,7,29162,1,1,28,2424.49
6,69.0,22,3,74.0,0,11,7297,5,14889,0,1,26,2863.66
6,124.0,26,5,113.0,0,16,9265,10,54449,1,0,38,5621.36
4,132.0,22,0,0.0,1,7,4197,2,7214,1,1,15,1970.23
7,93.5,30,1,2.0,1,18,9995,4,30147,1,1,32,4161.22
3,10.0,6,4,104.0,0,16,9067,8,32379,1,0,32,3373.9
9,111.5,26,5,77.0,1,8,3452,5,11901,0,1,28,3341.52
9,102.0,30,0,0.0,1,8,4542,7,23007,0,1,25,2380.42
7,70.5,22,4,26.0,0,6,2725,4,14625,0,1,22,1980.91
6,132.0,30,0,0.0,1,9,5127,8,46491,1,0,24,3198.68
6,75.0,14,0,0.0,0,6,2414,7,23357,1,0,20,1894.11
7,82.5,22,3,68.0,0,11,4519,8,39656,1,0,30,3321.08
5,160.0,44,2,16.0,1,1,661,3,9338,1,1,13,2562.04
2,128.0,16,4,82.0,0,3,460,1,7759,0,0,10,2482.79
8,78.0,22,2,96.0,1,5,2794,4,11433,0,0,19,3401.75
2,32.5,6,1,16.0,0,11,6814,3,19233,1,1,19,2566.69
3,48.5,18,1,1.0,1,13,6926,5,34375,0,0,22,2476.71
5,45.0,16,5,108.0,1,8,3190,10,55846,0,1,29,4403.29
10,240.5,52,5,139.0,0,3,2239,10,47781,1,0,29,4439.53
4,33.0,10,1,16.0,0,11,7578,9,30809,1,1,27,2394.06
9,174.0,46,1,16.0,1,5,2267,10,71866,1,1,27,4165.26
1,32.0,8,0,0.0,1,17,9692,2,11927,1,0,21,2454.72
10,140.5,42,3,88.0,1,14,5349,1,8507,0,1,29,4588.02
8,108.5,30,1,4.0,1,5,2372,10,51247,0,1,25,2206.2
5,132.0,22,5,82.0,1,9,4093,2,16652,1,1,23,4324.68
1,16.0,2,0,0.0,1,16,7666,9,49799,0,1,27,2973.92
5,46.5,16,5,21.0,0,12,5367,3,16419,0,0,25,2876.07
9,133.0,40,5,180.0,0,16,8705,8,50583,1,1,40,5390.19
0,0.0,0,0,0.0,0,19,10672,2,6487,1,0,22,1542.5
5,97.0,32,2,64.0,1,3,2319,2,9515,1,0,13,3204.0
2,40.0,6,4,42.0,0,11,6569,7,40329,1,0,25,2883.12
9,169.0,38,2,40.0,0,15,7841,9,32470,0,0,35,3538.93
9,98.5,28,3,72.0,0,5,2933,7,42178,0,1,25,2536.03
5,81.5,20,2,16.0,1,6,2531,1,4137,1,1,16,1881.78
4,52.0,16,0,0.0,0,17,8305,2,12234,0,0,23,2251.25
7,98.0,26,4,98.0,0,9,3937,8,41938,0,1,29,3192.12
4,116.0,22,1,4.0,0,2,1144,2,6595,1,1,11,1382.27
9,216.0,44,0,0.0,1,15,8221,2,15557,0,1,27,3817.76
3,84.0,14,4,90.0,0,15,7835,9,56257,1,1,33,3921.48
6,113.0,24,2,96.0,0,15,8323,2,9914,1,1,27,3295.03
4,80.5,14,2,64.0,0,12,5471,1,8394,0,0,19,3393.2
5,140.0,36,1,4.0,1,4,1940,7,38211,1,1,19,2374.1
3,98.0,22,2,80.0,0,10,4753,3,14798,1,0,19,2492.2
4,49.0,14,1,64.0,1,9,4770,9,54651,0,0,23,4082.79
4,116.0,28,4,45.0,0,7,2840,0,0,0,1,16,2143.17
1,8.0,2,0,0.0,0,16,8319,0,0,1,0,18,2113.58
1,8.0,2,3,70.0,0,6,1727,5,18223,1,0,16,1392.93
7,151.5,32,3,67.0,0,3,1515,3,10043,1,1,18,2437.49
9,128.0,34,3,35.0,1,20,9288,9,37063,1,0,42,4781.28
5,134.0,28,5,20.0,0,10,4041,0,0,1,1,22,2370.21
8,175.0,38,1,64.0,0,11,5777,8,45448,1,1,30,3802.77
9,117.5,26,1,4.0,1,15,8867,3,22231,0,1,29,2673.6
4,83.0,24,2,17.0,1,19,11506,6,35224,1,1,33,4871.0
4,98.0,18,4,75.0,1,7,3460,0,0,0,1,16,2788.42
10,202.5,54,5,44.0,1,4,2488,7,23594,1,0,27,4038.96
2,17.0,6,5,17.0,1,2,522,0,0,0,0,9,897.16
3,72.0,14,3,48.0,0,13,5303,0,0,0,1,20,1916.71
8,184.5,44,5,99.0,0,4,2103,1,8036,0,1,19,3182.23
10,121.5,34,1,64.0,0,20,9432,0,0,1,1,33,4218.27
6,54.0,14,4,36.0,0,0,0,1,2186,1,0,12,902.22
9,197.0,42,2,48.0,0,12,5794,10,58427,0,0,33,3969.29
6,86.0,24,0,0.0,1,7,4898,7,28177,0,1,21,1988.39
3,48.0,20,1,16.0,1,13,8730,6,31393,0,1,24,3093.76
7,186.0,48,1,16.0,0,2,517,1,250,0,0,11,1920.19
5,116.5,30,3,41.0,0,1,806,10,69269,1,1,21,3117.48
8,153.0,40,0,0.0,1,7,3318,8,39003,0,1,24,2749.62
0,0.0,0,1,32.0,0,10,4026,3,16932,0,0,14,1844.36
1,16.0,4,5,138.0,1,11,4965,3,12435,1,0,21,4114.78
3,36.0,10,3,4.0,1,17,6791,4,27216,1,1,29,2775.65
5,145.0,22,2,48.0,0,15,6899,6,44023,1,0,29,3494.6
1,8.0,2,1,4.0,1,12,5615,6,29128,0,1,21,1271.07
10,176.0,38,1,16.0,0,20,10833,1,5159,0,0,32,4156.13
3,80.0,12,4,130.0,1,1,171,0,0,0,0,8,2797.38
7,196.0,54,1,32.0,0,4,1814,9,38824,1,0,22,3023.5
9,70.5,24,3,20.0,1,6,2758,2,7588,0,0,20,1757.53
0,0.0,0,4,41.0,1,9,4500,3,16814,0,0,16,2583.6
10,175.5,52,4,162.0,1,6,3171,7,43896,1,0,28,5642.1
5,156.0,32,1,8.0,1,6,1616,8,30135,0,1,21,2340.46
4,81.0,14,4,82.0,1,14,7376,1,2036,1,1,25,3622.8
2,34.0,10,4,44.0,1,14,6391,5,13036,1,1,27,2780.11
1,4.0,2,5,74.0,0,20,12206,8,45610,0,1,35,4787.3
10,146.0,38,0,0.0,1,11,4958,5,24855,1,0,27,3409.68
5,152.0,30,1,32.0,1,6,2711,2,8820,1,1,16,3492.03
2,16.0,6,3,73.0,1,4,2366,7,36687,0,0,16,2562.66
6,69.0,20,3,40.0,0,4,1992,8,45829,1,0,22,2385.16
7,140.0,24,0,0.0,1,4,2413,5,18330,1,1,18,1827.28
7,164.5,52,3,14.0,0,11,4892,10,50125,0,0,31,4031.12
9,144.0,32,4,66.0,0,15,6839,2,12969,0,0,30,2799.3
6,152.0,40,4,68.0,1,8,4275,2,10687,1,0,21,4038.66
6,128.5,34,2,33.0,0,11,5881,10,40616,1,1,31,3942.41
3,73.0,22,1,16.0,0,18,7316,4,8998,1,1,28,3401.17
3,48.0,14,3,10.0,0,2,665,1,1942,0,0,9,676.24
10,233.0,56,0,0.0,0,1,372,6,28175,0,0,17,2606.74
5,104.0,24,4,48.0,1,7,5667,7,35791,1,0,24,3342.53
4,76.0,14,4,28.0,0,6,3123,6,27861,1,0,21,2216.79
1,8.0,4,5,51.0,0,13,7757,8,60756,0,1,28,3398.33
10,132.0,40,5,166.0,1,5,1096,8,36606,0,1,29,5466.07
10,180.0,54,1,8.0,1,13,4921,1,2054,1,1,27,4020.12
6,137.0,26,5,117.0,0,18,9785,3,20364,1,1,34,4668.28
5,68.0,22,3,72.0,0,16,8308,3,17364,0,0,27,3329.5
1,8.0,4,3,10.0,1,14,5816,8,42527,1,1,28,2281.96
8,51.0,22,3,38.0,0,7,3046,10,50382,1,1,30,2328.2
9,171.0,48,3,82.0,0,6,2173,7,29235,0,1,26,3389.41
10,166.0,44,1,1.0,0,7,4096,7,33765,1,0,26,2856.77
9,196.0,52,2,18.0,0,13,8008,9,52643,0,0,33,4936.1
3,44.0,14,0,0.0,0,19,11435,7,54905,0,0,29,4577.17
6,220.0,40,1,64.0,1,10,4295,2,6316,1,1,21,3909.32
4,82.0,22,0,0.0,1,7,4936,3,23492,1,0,15,1867.68
0,0.0,0,2,33.0,1,18,9547,4,23180,1,0,25,2843.42
8,206.0,48,3,28.0,1,4,1650,4,18777,0,0,19,2833.03
0,0.0,0,3,48.0,0,15,8484,9,44821,0,1,28,2869.42
4,22.0,10,2,40.0,0,0,0,10,33190,0,0,16,1237.14
4,13.0,10,1,16.0,1,2,1353,6,24597,0,0,13,1461.24
8,73.0,20,4,176.0,0,18,10711,6,41172,0,1,37,4538.03
3,32.5,14,5,68.0,0,5,3087,6,35905,0,1,20,3140.98
0,0.0,0,3,42.0,1,12,6086,2,15175,0,1,18,3468.23
3,22.0,8,0,0.0,0,9,3159,5,18252,0,0,17,989.26
4,18.0,8,0,0.0,0,14,6499,2,10650,1,1,22,2729.64
1,8.0,2,0,0.0,1,11,5037,6,23260,0,1,19,1241.28
4,68.0,16,5,57.0,1,20,9987,10,32800,0,0,39,4789.52
10,297.0,68,3,32.0,0,18,8943,7,34969,1,1,40,4703.27
2,24.0,12,2,48.0,1,15,10303,6,53338,0,0,25,3961.83
8,100.5,26,0,0.0,0,19,11721,2,13615,1,1,31,3126.07
9,108.0,32,3,56.0,1,7,2217,0,0,1,0,20,2916.57
0,0.0,0,0,0.0,1,11,5061,6,23007,0,1,18,1302.34
9,204.0,46,2,34.0,1,11,6292,4,30011,0,0,26,4420.9
7,113.0,26,4,54.0,1,16,8084,0,0,0,1,28,3243.65
2,64.0,16,3,42.0,1,20,10545,2,1962,1,0,28,4751.36
5,96.5,20,1,32.0,0,13,6462,10,50990,0,1,30,3092.26
10,268.0,46,2,64.0,0,17,9690,8,52712,0,0,37,6182.92
8,248.0,62,2,72.0,0,9,4616,2,16447,0,0,21,3504.25
3,80.0,20,3,32.0,1,6,2388,3,5799,1,1,17,2295.95
3,52.0,14,4,133.0,1,1,329,5,21979,0,0,13,3258.4
5,136.0,32,2,96.0,0,9,3845,5,21919,1,1,23,3511.62
10,189.5,36,2,72.0,0,12,5264,8,34395,0,0,32,2863.86
10,162.5,42,3,82.0,0,9,6197,6,22420,0,1,29,3403.13
9,173.0,40,2,72.0,0,14,6829,6,40316,1,0,32,4548.76
1,64.0,8,3,49.0,1,9,3539,1,9131,0,1,15,3075.33
3,80.0,22,4,129.0,0,19,10728,10,39132,0,0,36,5158.08
8,368.0,88,1,16.0,0,4,1753,7,33334,0,1,21,3968.47
7,133.5,34,2,48.0,0,12,5786,1,2847,1,1,24,2782.0
2,5.0,4,4,39.0,0,10,4518,5,33261,1,0,22,1864.97
2,33.0,6,2,3.0,0,14,7895,6,33006,0,0,24,2482.95
7,86.0,24,4,100.0,1,14,6445,4,21434,0,0,29,4001.46
6,110.0,34,0,0.0,1,19,11019,3,15467,1,1,30,3983.91
1,16.0,4,5,69.0,0,16,7028,3,19475,1,0,26,2573.26
0,0.0,0,1,8.0,1,11,5371,7,32437,0,1,20,2211.62
0,0.0,0,3,96.0,0,19,10725,3,17303,0,1,26,4102.54
1,32.0,8,4,162.0,0,12,6568,8,44016,0,1,26,4607.86
7,128.0,34,4,84.0,1,7,3804,4,19449,0,1,23,4097.86
5,76.0,26,4,28.0,1,12,4848,2,13884,1,1,25,2672.36
5,31.0,14,2,96.0,0,19,10768,8,34855,0,1,35,3913.35
8,86.0,24,5,152.0,0,17,8461,9,55549,1,0,40,5857.34
7,68.0,24,4,104.0,0,9,4744,6,38316,1,0,27,4061.02
8,161.0,36,2,66.0,1,15,9843,6,17680,1,1,33,4678.76
2,40.0,10,4,84.0,1,14,5935,8,41172,1,1,30,4310.03
2,48.0,12,5,102.0,1,2,696,2,10317,0,1,12,2858.56
6,124.0,30,2,24.0,0,6,2940,8,41962,0,1,23,2936.53
2,68.0,18,2,68.0,0,7,4552,2,9222,1,0,14,2119.79
4,44.0,12,1,16.0,1,8,4391,9,41009,0,0,22,2533.5
3,28.0,6,0,0.0,1,4,1181,7,46128,1,1,16,1542.53
8,160.5,32,3,80.0,0,9,4890,7,25704,1,0,28,3399.11
6,78.0,22,2,72.0,0,19,7971,9,53478,0,1,37,4130.26
5,104.5,20,4,48.0,0,4,1516,2,10986,0,1,16,1916.5
2,17.0,10,5,108.0,1,7,4429,2,17938,0,1,17,3638.15
0,0.0,0,3,52.0,0,18,9213,9,30178,0,1,31,3208.39
8,90.0,26,4,82.0,0,0,0,7,56847,0,0,19,2728.03
4,76.0,22,4,98.0,1,6,2690,5,20599,1,1,21,3300.38
8,212.0,54,2,10.0,1,13,6721,8,28720,0,0,31,3588.19
10,229.0,62,3,66.0,1,17,7218,4,21206,1,1,36,6038.62
8,104.0,28,1,8.0,1,1,523,9,39408,1,0,20,1977.59
0,0.0,0,3,72.0,0,12,5967,5,38533,0,0,20,3406.02
2,10.0,4,3,49.0,1,16,7784,4,18969,1,1,27,3594.72
2,10.0,4,0,0.0,1,16,9881,0,0,1,0,19,1483.38
10,243.0,54,5,108.0,1,10,6233,4,23373,1,0,30,5079.58
1,4.0,2,0,0.0,1,0,0,6,28474,1,1,9,972.36
3,132.0,26,0,0.0,0,4,1921,6,29271,0,0,13,2253.18
6,106.0,26,0,0.0,1,20,10588,4,24910,0,1,31,3342.69
6,92.5,26,4,38.0,0,13,6721,7,38486,0,1,31,3254.96
5,26.5,16,1,1.0,0,19,8124,4,28742,1,1,31,3145.93
7,137.0,32,0,0.0,1,5,2588,8,35240,0,1,21,2066.79
10,188.5,46,3,72.0,1,14,6834,3,15547,1,1,32,5138.6
6,186.0,38,0,0.0,1,14,8050,6,35542,1,0,27,3514.92
4,104.5,16,0,0.0,1,14,9101,4,26816,1,0,23,3307.1
0,0.0,0,3,13.0,0,6,3890,1,5326,0,1,11,1147.71
9,153.5,46,4,50.0,0,16,7044,10,47481,1,1,41,4767.64
3,64.0,14,0,0.0,1,3,1783,5,28494,1,1,13,1465.55
8,162.0,36,3,20.0,0,1,958,2,9231,1,1,16,1860.38
4,6.5,8,0,0.0,1,8,4716,8,33396,0,0,20,1533.01
3,82.0,14,4,106.0,1,11,5825,0,0,1,1,20,4611.73
6,188.0,32,3,73.0,1,5,1754,1,1954,1,1,17,3074.03
2,68.0,18,2,40.0,1,3,1177,7,25909,0,1,15,2220.04
1,8.0,4,0,0.0,0,2,867,6,18436,1,1,11,710.03
6,76.5,26,0,0.0,0,19,9876,1,2261,1,0,27,2300.19
1,2.0,2,0,0.0,0,4,2212,1,2369,1,0,7,988.69
7,184.5,34,5,120.0,1,12,5123,3,13521,1,1,29,5011.73
5,56.0,14,2,72.0,1,0,0,3,12846,0,0,10,1970.78
4,34.5,16,5,64.0,1,8,4976,4,13537,0,0,21,3435.35
0,0.0,0,0,0.0,1,4,1476,6,30034,1,0,11,1255.53
7,84.0,20,2,40.0,0,12,5616,9,54447,0,0,30,2983.65
5,101.0,30,3,26.0,1,12,6831,6,32990,1,1,28,3621.0
6,146.0,34,1,2.0,1,8,5944,5,28148,0,0,20,3142.66
1,8.0,2,3,80.0,1,1,973,10,58365,0,0,15,2729.56
8,186.0,44,5,114.0,1,11,5470,2,12420,1,0,27,5090.23
3,20.0,10,5,113.0,1,12,6558,6,35664,0,0,26,5523.93
1,8.0,4,3,97.0,0,8,4743,2,4838,1,0,15,2253.5
5,46.0,18,1,32.0,0,6,2365,10,48748,1,0,23,2360.29
2,80.0,12,0,0.0,1,15,5678,0,0,1,1,19,1636.4
4,20.5,12,4,68.0,1,6,2449,7,36071,0,1,22,3121.7
8,192.5,48,2,16.0,1,14,6077,8,36335,1,0,33,4401.72
4,50.5,20,1,16.0,0,1,129,1,8390,0,0,7,920.5
0,0.0,0,4,64.0,0,9,3531,3,9190,0,1,17,1538.86
0,0.0,0,3,96.0,1,9,3385,10,44096,1,0,23,3739.75
8,112.5,34,4,132.0,1,7,2195,7,28994,0,0,26,4287.95
3,96.0,18,1,4.0,0,11,7423,5,27689,0,1,21,2481.68
7,289.0,58,1,16.0,0,15,6391,6,17989,0,0,29,4264.72
0,0.0,0,3,50.0,0,15,7260,4,16452,0,1,23,2060.0
6,84.0,22,5,92.0,0,7,3316,5,34108,0,0,23,3192.94
4,68.0,18,5,40.0,1,10,5884,8,39415,1,0,28,3690.86
7,115.0,26,0,0.0,0,1,850,9,38629,1,1,19,1796.4
2,4.5,4,0,0.0,0,3,763,3,11869,1,1,10,934.2
2,72.0,20,3,50.0,1,17,8145,3,9791,0,1,26,3682.9
4,64.5,16,2,72.0,1,18,11783,3,11371,0,1,28,4233.03
0,0.0,0,2,64.0,1,7,3760,4,13952,0,1,14,2879.21
4,48.0,10,2,80.0,1,11,5406,5,21043,0,1,23,3153.16
3,144.0,34,1,32.0,0,9,4971,0,0,1,1,15,2654.26
9,113.5,38,0,0.0,0,3,1199,8,31016,1,0,21,2342.36
8,208.0,40,0,0.0,1,3,1490,1,9827,0,1,13,1998.67
6,77.0,20,2,6.0,0,20,11101,7,50211,1,0,36,4345.62
10,133.0,36,5,108.0,1,10,4521,7,23354,0,1,33,5024.57
10,291.0,68,2,33.0,1,4,2023,0,0,1,0,17,3778.42
2,8.5,4,5,138.0,0,7,2884,3,21964,1,0,18,2258.95
6,105.0,32,2,16.0,1,10,4484,3,7183,1,1,23,3009.63
6,208.0,38,0,0.0,0,20,7650,3,14151,1,1,31,3178.0
10,186.5,42,2,48.0,0,3,1193,6,24741,0,0,21,2961.48
2,36.0,10,2,6.0,1,0,0,0,0,1,0,5,683.0
4,120.0,26,1,8.0,0,7,4008,10,35033,0,0,22,2583.47
1,16.0,2,4,76.0,1,5,2666,1,7111,1,0,12,3116.98
9,261.0,54,1,2.0,1,2,503,5,30717,1,0,18,2939.29
10,145.0,46,3,72.0,1,18,8141,0,0,0,0,31,4954.02
1,8.0,2,3,52.0,0,3,1331,0,0,1,0,8,891.56
3,32.0,12,4,41.0,1,13,7067,10,47016,1,1,32,3693.04
3,160.0,20,0,0.0,0,4,2652,1,2166,0,1,9,1686.22
3,130.0,18,5,66.0,0,16,7425,0,0,1,0,25,3581.15
2,4.0,4,2,40.0,1,15,8253,8,39077,0,0,27,3024.3
1,32.0,4,2,40.0,1,11,5658,2,8616,0,1,17,2381.32
2,36.0,10,3,81.0,0,1,322,6,31329,0,0,12,2080.33
8,204.0,48,1,1.0,1,18,8647,2,18823,0,0,29,4531.27
4,44.5,16,1,16.0,1,1,49,9,39839,1,1,17,2000.57
1,16.0,4,5,120.0,0,14,7512,2,13166,1,0,23,3138.16
1,4.0,2,3,64.0,0,14,8529,2,11414,0,0,20,2224.7
1,32.0,8,2,34.0,0,2,1072,8,44153,0,0,13,1665.68
6,116.0,24,3,66.0,0,4,1791,4,25543,1,1,19,2433.51
6,80.5,22,4,49.0,0,12,7983,10,45730,0,0,32,3372.21
2,65.0,10,2,48.0,0,2,697,5,26031,1,1,13,1888.9
6,68.0,16,1,1.0,0,3,1171,10,38924,0,1,21,1729.84
2,36.0,10,4,146.0,0,10,4551,1,394,1,0,18,3059.74
2,32.0,6,5,154.0,1,11,5487,8,38770,0,1,27,5863.55
8,136.5,36,1,8.0,0,19,8010,5,22899,0,1,34,3866.54
6,105.0,32,3,67.0,1,9,5672,6,23209,0,0,24,3354.95
0,0.0,0,4,45.0,1,3,1039,7,30661,1,0,15,1620.21
10,195.0,48,0,0.0,1,10,4846,0,0,0,1,21,2577.84
1,8.0,2,1,16.0,1,8,3257,1,689,1,1,13,1509.7
1,4.0,2,1,32.0,0,15,6434,5,21498,1,0,23,2397.28
5,26.0,14,1,1.0,1,15,7717,2,5592,1,1,25,2460.11
3,32.0,12,1,8.0,0,9,5345,1,6110,0,1,15,1124.82
0,0.0,0,5,137.0,1,10,6116,7,24834,0,1,23,4921.37
4,112.0,22,1,8.0,0,1,566,8,36886,1,1,16,1682.0
10,304.5,68,3,130.0,0,20,9329,9,54115,0,0,42,7405.2
10,212.0,52,1,4.0,1,16,5806,3,16348,0,0,30,3983.6
5,192.0,28,2,16.0,0,13,6851,8,36872,1,0,29,3223.94
10,292.5,70,1,8.0,1,2,738,4,28123,1,1,19,3927.34
2,1.0,4,0,0.0,0,9,4947,3,19370,0,1,15,1709.69
2,12.0,6,3,50.0,0,16,7210,3,8071,1,1,26,2103.79
1,16.0,2,5,116.0,0,17,9213,2,3394,0,1,26,2740.35
1,32.0,8,4,40.0,0,20,9389,2,14069,0,1,28,3452.91
0,0.0,0,3,80.0,1,19,9183,4,13983,0,0,26,4042.93
9,236.0,64,2,17.0,0,6,3339,7,19032,0,1,25,3137.4
5,108.0,32,4,75.0,0,13,6041,9,50526,0,0,31,4833.33
1,1.0,2,2,10.0,1,2,307,0,0,0,1,6,311.61
9,83.5,30,1,16.0,1,19,10137,3,16050,1,0,33,3239.91
2,72.0,20,4,66.0,0,2,1410,9,59942,1,0,18,3359.39
9,200.0,52,0,0.0,0,7,3096,5,18812,1,0,22,3166.57
8,154.0,40,2,24.0,1,13,5484,2,10661,0,0,25,3213.26
7,154.0,34,5,66.0,0,4,2220,5,25665,1,0,22,2892.97
8,225.0,52,5,55.0,1,12,4386,2,9971,0,1,28,4308.08
8,226.0,52,3,72.0,1,0,0,8,38650,1,1,21,4184.91
6,130.0,34,5,46.0,0,7,4552,0,0,1,0,19,2409.55
9,110.0,34,3,112.0,1,20,9764,8,51092,1,0,41,6917.84
9,190.0,48,2,96.0,1,10,4304,2,4613,0,0,23,4248.4
6,84.0,22,2,48.0,0,13,6911,0,0,1,0,22,2372.34
7,192.0,48,5,96.0,1,7,4035,2,6577,0,0,21,4028.25
2,32.0,8,0,0.0,0,12,5915,4,22657,0,0,18,2097.94
5,58.0,16,4,68.0,1,2,942,4,28841,1,1,17,2653.72
1,32.0,4,1,32.0,1,10,4404,0,0,0,0,12,1471.17
3,72.5,12,1,64.0,0,17,8021,9,37504,1,0,31,4108.33
7,193.5,36,4,88.0,0,0,0,6,25044,0,0,17,2661.85
1,8.0,4,2,64.0,0,12,3633,6,17606,0,0,21,1700.52
4,64.0,20,2,16.0,1,10,5117,2,18096,0,1,19,2419.31
6,256.0,56,0,0.0,0,6,2929,1,3398,1,1,15,2966.66
6,193.0,54,0,0.0,0,15,6637,6,50933,1,0,28,4625.86
4,100.5,16,5,122.0,0,19,8859,3,14478,1,0,32,4601.96
3,73.0,12,0,0.0,0,14,7344,5,25048,1,0,23,2537.04
4,29.0,10,2,40.0,0,16,7239,3,10794,1,1,27,2489.6
4,73.5,14,3,80.0,0,10,4572,1,9570,1,0,19,3620.34
3,48.0,12,4,120.0,1,5,1986,0,0,0,1,13,3361.51
7,124.5,36,5,42.0,0,12,5798,1,8290,1,0,26,3856.01
9,136.0,34,4,37.0,1,13,7738,6,30249,1,0,33,4460.79
8,152.0,36,2,36.0,1,14,8684,6,38526,1,1,32,4367.76
6,54.5,14,2,24.0,0,3,1113,1,5857,1,1,14,991.48
4,112.0,28,4,72.0,1,16,6821,5,18936,1,1,31,3571.49
0,0.0,0,0,0.0,0,20,8786,1,5164,1,1,23,2203.85
9,146.0,34,0,0.0,1,11,6621,7,43800,1,1,29,3066.25
3,80.5,22,0,0.0,1,4,2559,3,16877,0,1,11,1676.17
6,43.0,20,0,0.0,0,17,8816,2,11294,0,1,26,2068.83
0,0.0,0,2,48.0,0,2,1405,6,31589,0,1,11,1355.09
1,0.5,2,3,104.0,1,7,3855,3,26688,0,0,14,3160.12
7,241.0,38,3,144.0,1,19,9525,1,4902,0,0,30,7395.43
3,40.5,12,1,4.0,0,5,2346,1,624,0,0,10,1265.29
4,29.0,10,0,0.0,0,8,2939,2,7275,0,1,15,1245.08
6,104.0,24,5,59.0,0,14,7549,0,0,1,0,26,2760.68
0,0.0,0,0,0.0,1,8,4085,4,18563,0,1,13,1303.12
3,38.0,12,0,0.0,0,15,8104,4,15502,1,0,23,2342.99
4,96.5,20,2,24.0,1,20,9294,4,17850,0,0,30,3922.79
0,0.0,0,4,132.0,1,0,0,2,15492,1,0,7,2864.0
9,248.0,68,2,32.0,0,14,4341,8,29798,0,1,34,4307.31
8,109.5,32,1,32.0,1,16,8029,7,46324,0,0,32,4365.07
2,72.0,10,1,16.0,0,1,654,5,30871,1,0,10,1627.36
6,31.0,20,1,32.0,0,17,5980,10,52200,1,0,35,3210.46
1,16.0,2,3,81.0,0,18,10084,4,16858,1,0,27,3538.91
3,19.0,6,2,24.0,1,13,6447,2,15170,0,0,20,1871.84
10,238.0,54,2,72.0,1,11,5254,1,3574,0,1,25,4693.76
10,124.0,40,5,115.0,0,1,150,4,14957,0,1,21,2688.71
7,106.0,30,3,38.0,1,19,8660,7,35673,1,0,37,4979.92
2,20.0,6,5,67.0,0,8,3592,1,810,0,1,17,1807.43
8,221.0,44,3,130.0,1,19,11140,3,6626,0,0,33,6362.0
1,16.0,2,5,94.0,0,4,1674,0,0,0,0,10,1465.64
6,144.5,30,4,51.0,0,5,3018,8,31250,1,0,24,3117.35
5,136.0,32,5,75.0,0,4,2550,1,8909,1,0,16,2670.13
7,188.0,42,4,82.0,1,13,4489,9,43693,0,1,34,5534.39
9,161.0,40,5,154.0,0,10,4986,0,0,0,1,25,3524.15
6,200.0,40,3,19.0,0,18,9375,5,26469,1,1,34,5147.36
6,58.0,18,2,9.0,0,8,2990,1,552,1,0,18,1008.33
10,196.0,54,2,48.0,1,19,8289,8,47516,0,1,40,5879.48
7,196.0,40,0,0.0,0,9,3412,10,47229,1,0,27,3452.16
6,23.0,12,4,96.0,0,1,773,8,38255,1,1,21,2684.68
5,31.0,12,3,22.0,0,20,10714,10,62309,0,1,39,3502.69
5,98.0,18,5,104.0,0,9,5391,2,14022,0,1,22,2755.59
10,186.0,56,4,23.0,0,17,7804,10,55641,0,0,41,5409.22
7,70.0,18,1,32.0,1,10,6217,6,29647,1,0,25,3954.04
8,91.0,30,3,48.0,0,14,6427,5,16097,0,0,30,2772.8
6,172.0,28,5,32.0,0,8,4040,5,28869,1,1,26,3323.96
1,4.0,2,1,32.0,0,19,9342,4,18567,1,1,27,3702.84
2,32.5,10,5,130.0,0,16,6682,7,40856,1,0,31,3491.72
7,72.0,28,2,72.0,0,10,4759,7,44340,0,0,26,2973.82
10,198.5,40,2,20.0,0,11,4787,4,31964,1,0,28,3737.18
8,93.0,22,3,64.0,0,1,235,8,32157,1,1,22,1953.14
3,44.0,12,4,24.0,1,15,7492,2,10460,1,0,25,2552.23
1,32.0,4,0,0.0,1,13,5241,7,40625,0,1,22,2651.66
8,192.0,36,1,1.0,1,16,7599,7,29550,1,0,33,3387.54
